cost,used,purchase_type_id,ticket_type_id,purchase_date,visitor_id,event_id,for_sale,ean-13
5.0,0,2,1,2023-10-11,61925,132,0,1555327609455
8.5,0,3,3,2023-11-21,61926,132,0,5451030123715
7.5,1,3,1,2025-03-09,61927,132,0,2934311687037
8.0,0,1,1,2024-08-20,61928,132,1,5040197464884
5.5,1,3,1,2025-04-03,61929,132,0,1706591239655
7.0,1,3,3,2023-09-11,61930,132,0,5666936187328
6.5,1,1,3,2024-09-17,61931,132,0,3531482143108
9.0,1,3,1,2023-07-14,61932,132,0,9267995690215
8.0,1,1,1,2023-07-31,61933,132,0,4132996643055
10.0,1,3,3,2024-09-14,61934,132,0,5201654530517
8.0,0,3,3,2024-12-07,61935,132,1,1881836726183
8.5,1,3,3,2024-01-19,61936,132,0,5855641296279
7.0,1,2,1,2024-03-29,61937,132,0,8755270731986
6.0,1,1,3,2023-07-20,61938,132,0,4000271235221
9.0,0,2,3,2025-05-09,61939,132,0,6214517772968
8.5,1,3,1,2023-09-18,61940,132,0,5428949415806
6.0,0,2,3,2025-05-11,61941,132,0,6628723035529
6.5,1,3,3,2024-10-03,61942,132,0,1298748088017
7.0,1,3,3,2024-06-03,61943,132,0,1990979802845
8.0,0,2,1,2024-01-27,61944,132,0,9109902838096
6.0,1,2,3,2023-11-12,61945,132,0,3589744571224
6.5,1,1,3,2024-06-22,61946,132,0,4211812977396
7.0,1,1,1,2024-08-19,61947,132,0,3434435217997
7.5,1,3,1,2023-11-09,61948,132,0,1636678783969
8.5,1,3,3,2023-11-12,61949,132,0,2983722482255
6.0,1,1,1,2025-01-22,61950,132,0,9374678237043
7.0,0,3,3,2024-08-27,61951,132,1,9252159095941
8.0,1,2,1,2025-02-15,61952,132,0,6589038513148
5.0,0,2,1,2024-12-22,61953,132,1,5017683948033
5.5,1,1,3,2023-10-18,61954,132,0,7122783560545
5.0,1,3,1,2023-11-22,61955,132,0,7995679334552
7.5,1,2,1,2025-02-28,61956,132,0,1234916126222
8.5,1,3,1,2024-08-25,61957,132,0,8804588464783
10.0,0,1,1,2024-08-24,61958,132,1,7497083412446
5.0,1,1,3,2025-02-22,61959,132,0,1173540152908
6.5,1,2,1,2023-06-15,61960,132,0,2223050845833
7.0,1,3,1,2023-06-22,61961,132,0,9223924183995
5.0,1,1,1,2023-11-28,61962,132,0,4376848655875
5.5,1,1,1,2025-01-28,61963,132,0,9273621558306
8.5,1,1,1,2023-10-11,61964,132,0,4122994316727
9.5,1,1,1,2024-05-26,61965,132,0,4512383797695
5.0,0,3,3,2024-03-13,61966,132,0,4051054586738
6.5,0,3,1,2025-05-04,61967,132,0,2837000141944
6.0,1,2,3,2025-01-23,61968,132,0,6746884187789
8.0,0,1,1,2024-02-08,61969,132,0,8021172289209
9.0,1,3,3,2023-06-02,61970,132,0,3756462149020
6.5,1,3,3,2024-03-16,61971,132,0,1285943454226
5.5,1,3,3,2025-02-01,61972,132,0,7713986881588
7.5,0,1,1,2025-01-19,61973,132,1,2917394027414
5.0,1,1,1,2024-04-05,61974,132,0,6855959665916
10.0,0,1,1,2024-09-13,61975,132,0,3746404275613
7.5,1,3,1,2023-09-26,61976,132,0,9359513052950
7.0,1,2,1,2024-02-18,61977,132,0,1920429998394
9.0,1,3,3,2024-11-02,61978,132,0,1872447942865
9.0,0,3,3,2025-04-22,61979,132,0,9177372913834
7.0,0,3,1,2024-09-17,61980,132,1,4266768544469
6.0,0,2,1,2024-05-19,61981,132,1,3516565528507
6.5,1,2,1,2024-05-30,61982,132,0,4772430805583
5.0,1,3,3,2024-06-21,61983,132,0,7446691688342
8.5,0,3,3,2024-11-17,61984,132,0,7794644122451
5.0,1,3,3,2025-02-18,61985,132,0,6451258936674
10.0,0,1,3,2023-09-16,61986,132,0,2956397133869
5.0,0,2,3,2025-03-02,61987,132,0,2456572109392
6.0,0,1,1,2023-05-16,61988,132,0,2767395336853
8.5,0,1,3,2024-11-27,61989,132,0,8626933426227
9.5,1,1,3,2023-09-19,61990,132,0,7516752920069
9.0,1,1,1,2025-03-01,61991,132,0,8752079871415
10.0,1,3,3,2023-09-09,61992,132,0,1114163486691
10.0,1,1,3,2023-11-15,61993,132,0,5713851735412
6.5,0,3,3,2023-10-09,61994,132,0,5554684685190
7.5,0,3,3,2024-10-10,61995,132,0,4579572760985
9.5,1,1,3,2025-04-13,61996,132,0,2838606300755
8.0,1,2,3,2024-11-28,61997,132,0,5455184021653
5.0,0,1,3,2024-11-06,61998,132,1,4839763029591
9.5,0,3,1,2025-03-05,61999,132,0,7068613827430
5.0,0,2,3,2023-07-02,62000,132,0,2201476534220
10.0,1,2,1,2024-05-22,62001,132,0,6064809554899
7.5,0,1,3,2025-03-23,62002,132,0,9462122244786
9.0,1,1,1,2024-05-25,62003,132,0,5162744474498
5.0,1,1,1,2024-01-19,62004,132,0,9578324977219
10.0,1,2,1,2024-09-26,62005,132,0,7353713596169
7.5,0,2,3,2023-08-16,62006,132,0,8768952207231
7.5,0,1,1,2024-04-03,62007,132,0,7367784469232
7.5,1,2,1,2023-07-14,62008,132,0,5321897225613
7.0,0,2,1,2023-08-22,62009,132,0,9449828018630
5.0,1,1,1,2023-08-04,62010,132,0,6625156933783
8.5,0,2,1,2025-03-19,62011,132,1,3965475249028
6.0,0,3,3,2024-04-07,62012,132,0,6714552539219
10.0,1,1,3,2024-05-17,62013,132,0,1277152679965
7.5,1,3,1,2023-07-17,62014,132,0,9721160698231
9.0,0,2,1,2023-08-02,62015,132,0,1659627469180
8.0,0,3,1,2024-07-23,62016,132,0,8487261451530
9.0,0,1,3,2024-11-22,62017,132,0,1300142169261
7.5,0,3,1,2024-03-27,62018,132,1,1827869374476
8.5,1,1,3,2023-10-16,62019,132,0,6929643883715
9.0,1,3,3,2024-02-12,62020,132,0,3172133431249
8.0,1,3,3,2023-06-04,62021,132,0,8601072375893
6.0,1,3,3,2023-09-03,62022,132,0,5303628197920
8.0,1,3,3,2025-02-05,62023,132,0,7146182257192
7.5,0,2,1,2024-04-01,62024,132,0,7507585086635
5.5,1,2,1,2025-01-10,62025,132,0,1915464284913
7.0,0,3,1,2025-05-10,62026,132,0,2919904238683
9.0,1,2,1,2025-04-06,62027,132,0,1270020085261
9.0,1,2,1,2024-05-23,62028,132,0,3171183690341
5.5,0,3,1,2023-09-14,62029,132,0,4570633522155
6.0,0,2,3,2025-05-05,62030,132,0,5510959292685
10.0,1,3,1,2024-06-19,62031,132,0,6616853929712
7.5,0,2,3,2024-04-24,62032,132,0,7842193939769
8.5,0,2,3,2024-08-07,62033,132,1,3166275645085
9.5,1,3,3,2025-03-04,62034,132,0,7063528031992
9.0,0,1,3,2023-12-12,62035,132,0,2898785920000
5.0,0,1,1,2023-10-08,62036,132,0,9352014950228
5.5,1,2,1,2023-11-26,62037,132,0,8895857687723
10.0,1,2,3,2024-04-13,62038,132,0,5473439782216
6.0,1,2,3,2023-06-04,62039,132,0,2379253003399
9.0,0,3,1,2023-06-17,62040,132,0,8590176750736
10.0,1,3,1,2023-12-25,62041,132,0,9613613363688
8.0,1,2,1,2023-11-23,62042,132,0,4403831636012
9.0,1,1,3,2025-03-23,62043,132,0,5219229445492
5.5,1,2,1,2024-11-06,62044,132,0,1316599038146
5.0,0,3,3,2025-01-08,62045,132,0,9799298776784
7.5,1,1,1,2024-06-19,62046,132,0,4009012926031
9.0,1,2,1,2023-05-22,62047,132,0,5234292405092
7.0,0,1,3,2023-05-28,62048,132,0,4568962540642
5.5,1,1,3,2023-09-07,62049,132,0,6821550688077
9.0,0,1,1,2024-06-04,62050,132,0,5619318789298
9.5,1,3,1,2023-11-29,62051,132,0,7888850789557
6.5,0,1,1,2023-09-19,62052,132,0,3238592144777
6.0,1,3,1,2024-01-03,62053,132,0,7676660557532
6.0,0,1,3,2024-11-20,62054,132,0,3216772954918
5.5,1,1,1,2023-08-29,62055,132,0,3198724250970
9.5,1,1,3,2024-08-02,62056,132,0,3928145601533
8.5,1,3,3,2024-12-23,62057,132,0,7800747909296
9.0,0,1,3,2024-07-19,62058,132,1,5131130424909
7.5,0,2,3,2024-02-27,62059,132,0,8027535708113
7.0,0,2,1,2024-08-16,62060,132,0,8093620786680
7.0,0,3,3,2024-02-17,62061,132,0,9217347591214
5.0,0,3,3,2023-08-15,62062,132,0,2864106775380
7.0,1,2,1,2023-10-25,62063,132,0,3119366342362
5.0,1,2,1,2023-09-04,62064,132,0,8956491806823
9.5,0,3,3,2024-12-28,62065,132,0,2054013686489
10.0,1,1,3,2025-02-23,62066,132,0,6294117216762
8.0,0,2,3,2025-03-25,62067,132,0,2219041246336
9.5,1,2,3,2024-02-17,62068,132,0,1154896135142
8.0,1,3,3,2024-05-25,62069,132,0,7229553506920
9.5,0,3,3,2024-07-26,62070,132,1,2192935413810
7.5,0,1,1,2024-04-23,62071,132,0,5844154328017
6.0,1,3,3,2024-02-27,62072,132,0,2210888318030
9.5,0,2,1,2023-12-19,62073,132,0,9130930937053
5.5,0,1,1,2024-07-29,62074,132,1,3912917209001
8.0,1,3,3,2024-08-14,62075,132,0,5449659833516
5.5,1,3,1,2023-11-02,62076,132,0,2244486966945
5.5,1,1,3,2024-04-04,62077,132,0,3521852019583
6.5,0,1,3,2025-03-29,62078,132,1,2360266321814
6.0,1,3,1,2023-08-12,62079,132,0,1128514951862
7.0,0,1,1,2024-05-02,62080,132,0,7173368533512
5.5,0,3,3,2024-12-03,62081,132,1,3556460583755
8.5,1,2,1,2024-10-19,62082,132,0,5044428452740
9.5,0,2,3,2024-05-01,62083,132,0,9922833793918
7.0,0,3,3,2025-01-08,62084,132,0,7009221971400
5.5,1,1,1,2023-06-26,62085,132,0,5091050559220
9.0,0,2,3,2025-01-19,62086,132,1,9940160785126
5.5,1,2,1,2024-07-14,62087,132,0,6909985202398
5.0,1,3,3,2024-07-27,62088,132,0,4089103005711
7.5,0,2,1,2023-12-04,62089,132,0,3973488642998
9.5,1,3,1,2023-09-23,62090,132,0,8495818908256
10.0,0,1,3,2025-02-21,62091,132,0,4330052480638
8.0,1,1,3,2024-06-21,62092,132,0,6177862999225
7.5,0,3,3,2024-03-29,62093,132,0,1034781859264
6.0,1,2,1,2024-10-25,62094,132,0,1591327946969
5.0,0,3,3,2023-06-29,62095,132,1,2044457576734
8.0,0,3,1,2023-09-29,62096,132,0,6643386133859
5.5,1,2,3,2024-10-07,62097,132,0,5000658454551
6.5,1,2,3,2024-03-07,62098,132,0,9406895161025
7.0,0,2,1,2024-05-28,62099,132,0,9365795377471
10.0,1,3,1,2025-04-16,62100,132,0,1077400539086
8.5,1,3,3,2024-09-01,62101,132,0,7350849662033
9.0,1,3,1,2024-10-19,62102,132,0,5436412225399
10.0,1,1,1,2023-11-03,62103,132,0,5820358752749
7.5,0,1,1,2024-01-22,62104,132,0,6423585231918
5.0,0,1,1,2024-08-13,62105,132,0,3794611766539
8.5,1,2,1,2023-11-18,62106,132,0,9907035997027
9.5,0,2,1,2024-05-06,62107,132,0,2223248624502
9.0,0,2,3,2025-02-12,62108,132,1,5827412611045
9.0,1,1,3,2024-01-24,62109,132,0,9994961722923
9.0,0,1,3,2023-06-01,62110,132,0,8536382947231
9.5,0,1,1,2024-10-08,62111,132,0,7707787811674
8.5,0,1,1,2023-09-09,62112,132,0,7533498989270
6.0,0,2,3,2023-05-15,62113,132,0,5909754027334
7.5,0,2,1,2024-06-12,62114,132,0,2601141464964
9.5,0,1,3,2024-05-28,62115,132,0,8749219012454
8.0,0,3,3,2024-01-27,62116,132,0,7373519705961
5.0,1,2,1,2024-06-22,62117,132,0,1604811901191
9.5,1,1,1,2023-11-06,62118,132,0,3054219631188
5.5,0,3,1,2025-01-04,62119,132,0,5798257398926
8.5,0,1,1,2024-05-21,62120,132,0,9917202796250
5.0,1,3,3,2024-07-12,62121,132,0,6895667457507
10.0,0,3,1,2025-01-22,62122,132,0,7113682315951
7.5,1,3,1,2024-03-21,62123,132,0,2993379629349
8.0,1,3,1,2024-08-30,62124,132,0,6521031902313
7.0,1,3,1,2023-11-11,62125,132,0,1171418299329
7.0,0,2,1,2024-01-10,62126,132,0,4657598146989
5.0,1,2,1,2024-06-12,62127,132,0,9508844877988
10.0,0,3,1,2023-10-25,62128,132,0,5222078223127
5.5,1,1,3,2025-05-13,62129,132,0,9196754792986
10.0,0,1,3,2024-08-11,62130,132,0,7640139895154
5.5,0,3,1,2024-05-04,62131,132,1,3993860944507
5.5,0,3,1,2024-09-04,62132,132,0,5249812574737
10.0,0,3,1,2024-05-09,62133,132,1,7664117492909
6.0,1,2,3,2024-08-13,62134,132,0,4902996551105
8.0,0,3,1,2024-01-26,62135,132,0,6625215674243
10.0,0,2,1,2024-05-09,62136,132,0,4663680788575
6.0,1,2,1,2025-02-02,62137,132,0,2126867051873
7.0,1,2,1,2023-09-16,62138,132,0,5146571126203
10.0,0,2,3,2025-04-03,62139,132,0,4175537291668
7.5,1,2,1,2024-05-17,62140,132,0,7880364926040
7.5,1,2,3,2024-03-11,62141,132,0,4850253753487
7.5,0,1,1,2023-11-21,62142,132,0,9888694997756
8.5,0,1,3,2024-09-17,62143,132,1,4515096824433
7.5,1,3,3,2024-07-10,62144,132,0,9123199117708
6.5,0,3,1,2023-11-16,62145,132,0,5323853778925
6.5,1,1,3,2023-09-15,62146,132,0,4534825522906
8.5,1,3,1,2023-05-21,62147,132,0,4541389911772
6.0,0,1,3,2023-12-01,62148,132,0,2305423341763
5.5,0,2,3,2024-08-29,62149,132,0,3729591341873
10.0,0,3,3,2024-11-25,62150,132,0,7029818495968
9.5,0,1,3,2024-05-15,62151,132,1,6951343839991
7.0,0,3,1,2024-04-25,62152,132,0,8817961228444
8.0,0,1,1,2024-08-13,62153,132,1,6583582657952
6.5,0,2,3,2023-11-21,62154,132,1,5829701007830
5.0,0,2,1,2024-01-28,62155,132,0,2327759005512
9.0,0,2,1,2024-11-03,62156,132,0,3440378478141
8.0,1,2,1,2023-07-24,62157,132,0,2695211084987
8.0,1,3,3,2024-07-21,62158,132,0,3872562741337
6.5,0,3,1,2025-03-29,62159,132,0,5378184554034
5.0,1,1,3,2025-02-25,62160,132,0,4417606873474
6.5,1,3,3,2024-02-26,62161,132,0,9870435500411
8.5,1,3,1,2024-01-19,62162,132,0,5479257196382
8.5,0,3,3,2023-08-07,62163,132,0,8383632590687
8.5,1,3,3,2024-09-16,62164,132,0,1349797296894
5.5,0,3,3,2024-09-22,62165,132,0,2384749902835
9.0,1,3,1,2024-03-09,62166,132,0,5295775335869
9.0,1,3,3,2024-03-22,62167,132,0,4973301066423
5.0,0,1,3,2024-12-17,62168,132,0,7693173157105
10.0,0,2,3,2024-01-08,62169,132,0,2009037292426
5.5,1,1,3,2024-08-29,62170,132,0,3972840320722
5.5,0,1,1,2023-08-06,62171,132,0,7293646904444
10.0,1,1,1,2025-01-12,62172,132,0,7890986496657
9.0,0,1,1,2023-06-07,62173,132,0,7453599690604
5.0,1,3,1,2023-05-16,62174,132,0,6453134712818
9.5,1,3,3,2024-11-09,62175,132,0,5911515224486
6.0,0,3,3,2025-03-17,62176,132,0,3631829201468
8.5,0,2,3,2023-12-18,62177,132,0,5779552739231
6.5,1,2,1,2023-10-12,62178,132,0,6252627398438
7.0,0,1,1,2024-05-15,62179,132,0,8493102378472
9.0,1,1,3,2023-08-31,62180,132,0,8484131923193
6.0,1,1,3,2023-05-28,62181,132,0,2614144357367
9.5,1,2,3,2025-01-19,62182,132,0,4916446164527
5.5,0,2,1,2024-04-22,62183,132,0,5507767256934
7.0,0,1,1,2024-08-30,62184,132,1,4244320052336
7.5,1,2,1,2023-07-19,62185,132,0,6540215993559
8.0,0,1,1,2025-04-07,62186,132,0,1792382958773
5.5,0,1,1,2024-10-20,62187,132,0,4781936621915
7.5,0,2,1,2024-07-14,62188,132,0,7119800701041
9.5,1,3,1,2023-05-19,62189,132,0,3504824124495
8.0,1,3,3,2025-02-25,62190,132,0,6144769946512
7.5,0,2,1,2024-04-12,62191,132,0,6993023082738
9.5,1,2,1,2023-06-25,62192,132,0,2204115018320
6.5,1,2,3,2024-04-03,62193,132,0,6113907915920
9.5,0,3,1,2023-08-09,62194,132,0,3001208072170
10.0,1,1,1,2023-07-09,62195,132,0,4058726235384
9.0,0,1,3,2025-05-02,62196,132,0,2572322882989
7.5,1,1,3,2024-03-02,62197,132,0,7990942353658
10.0,0,3,3,2024-06-18,62198,132,0,9541548495455
9.0,0,3,1,2025-05-03,62199,132,0,2758588609110
5.0,1,2,3,2023-09-28,62200,132,0,3242061989825
7.5,0,2,3,2024-04-24,62201,132,0,2819737920413
9.0,1,3,1,2024-08-28,62202,132,0,4971162587137
9.0,1,3,3,2024-05-27,62203,132,0,8141101589809
9.5,0,2,3,2024-04-27,62204,132,1,4526159894785
6.5,0,3,3,2025-02-26,62205,132,0,8369905683124
9.0,0,1,1,2023-11-12,62206,132,0,1297101457794
8.0,1,2,3,2023-10-29,62207,132,0,7399762486407
5.5,1,1,1,2025-04-24,62208,132,0,7021784347593
9.5,0,2,3,2024-12-19,62209,132,1,3918110205600
8.0,0,3,3,2024-01-25,62210,132,0,6161436341301
5.0,1,2,3,2023-08-31,62211,132,0,4035359596317
5.5,1,3,1,2024-08-20,62212,132,0,1099287001745
6.5,1,1,1,2024-05-13,62213,132,0,9643798940629
8.5,1,3,3,2023-06-29,62214,132,0,7591360432095
9.5,1,3,3,2025-04-22,62215,132,0,1297387317040
9.5,0,1,3,2024-05-14,62216,132,0,8415206480560
8.0,0,1,1,2025-03-19,62217,132,0,4461644078126
9.0,0,2,3,2023-06-19,62218,132,1,6133659784412
9.0,1,2,1,2024-10-24,62219,132,0,9064593354551
6.0,0,2,1,2024-05-01,62220,132,1,7127504815724
9.5,1,2,3,2024-09-12,62221,132,0,5592228388173
5.0,1,1,3,2024-06-12,62222,132,0,4453470371030
10.0,0,3,1,2023-09-18,62223,132,1,7165744449303
8.0,0,3,1,2024-09-10,62224,132,0,4632488678976
7.5,1,3,3,2024-12-01,62225,132,0,9377812301220
9.5,0,2,1,2024-12-27,62226,132,0,3389561780588
6.5,1,3,3,2024-10-13,62227,132,0,6276418066170
5.0,1,1,1,2024-02-11,62228,132,0,5368756272570
5.5,0,2,3,2023-12-07,62229,132,1,9350764061002
8.5,1,3,3,2023-08-21,62230,132,0,7094202799134
9.5,0,3,1,2025-01-30,62231,132,0,9954820354758
8.5,0,3,3,2025-05-08,62232,132,1,8356676863412
9.5,1,1,1,2024-02-17,62233,132,0,1819389926504
8.5,0,1,1,2023-11-28,62234,132,0,9744483689036
9.0,1,3,3,2024-02-03,62235,132,0,3564599737956
10.0,1,3,3,2025-02-05,62236,132,0,7660994386800
7.5,0,2,3,2023-10-10,62237,132,0,8018727538243
8.0,1,1,3,2024-04-06,62238,132,0,9543169676665
6.0,1,1,3,2025-02-07,62239,132,0,6089146584287
8.0,1,3,1,2024-12-24,62240,132,0,1295022408918
5.0,1,1,1,2023-06-08,62241,132,0,9773737659151
10.0,1,1,1,2024-05-07,62242,132,0,2296816188526
5.5,0,2,3,2023-10-20,62243,132,0,8939001180323
9.0,1,3,1,2024-06-09,62244,132,0,7534318865501
10.0,1,2,3,2024-04-10,62245,132,0,6114278616655
9.0,0,2,1,2025-04-05,62246,132,0,7188272657514
6.5,0,1,3,2025-02-24,62247,132,1,9571885946325
8.5,1,3,1,2024-12-06,62248,132,0,1937144038144
8.0,0,3,3,2025-02-11,62249,132,1,8426373713492
10.0,0,2,3,2024-05-30,62250,132,0,2587935623557
5.5,1,3,1,2023-07-09,62251,132,0,1459048408405
6.0,0,1,1,2024-08-15,62252,132,0,2795408510652
6.0,1,2,1,2025-04-29,62253,132,0,1643554129985
5.0,1,3,3,2024-07-07,62254,132,0,7893778746415
8.5,0,1,3,2024-08-18,62255,132,0,7964359229298
6.5,0,1,3,2024-02-28,62256,132,1,7704147466056
8.5,0,2,3,2024-08-17,62257,132,0,4377472485925
9.5,0,3,1,2025-02-24,62258,132,1,6284173429475
8.0,0,1,1,2023-11-04,62259,132,1,4294336275413
8.0,0,1,3,2023-06-22,62260,132,0,5662709815121
8.0,0,3,3,2024-04-05,62261,132,0,3239509377783
9.5,1,2,1,2024-01-22,62262,132,0,2276585408332
5.5,1,3,3,2025-03-15,62263,132,0,9924110480357
5.0,1,1,1,2023-09-23,62264,132,0,1652096309707
10.0,0,1,2,2023-09-18,62305,133,1,1359769649325
13.0,1,3,2,2024-04-13,62306,133,0,8708277281932
15.0,0,1,2,2024-04-14,62307,133,1,8810894382973
20.0,1,2,2,2025-04-30,62308,133,0,2504280633231
10.0,1,3,2,2024-02-03,62309,133,0,6869140300321
12.0,1,2,2,2024-01-28,62310,133,0,9415865973212
11.0,1,1,2,2025-01-06,62311,133,0,7092937321830
15.0,1,2,2,2025-03-22,62312,133,0,4488124299324
14.0,0,2,2,2024-06-30,62313,133,0,6764893099283
15.0,1,1,2,2023-06-17,62314,133,0,9190395077365
13.0,0,2,2,2024-03-31,62315,133,0,5398156831448
18.0,0,1,2,2024-08-11,62316,133,0,6225158169937
10.0,0,1,2,2024-08-15,62317,133,1,4454563196198
19.0,0,1,2,2024-03-29,62318,133,0,2502176489610
17.0,1,3,2,2024-01-12,62319,133,0,1829796871958
16.0,0,2,2,2025-04-06,62320,133,0,7885864163800
16.0,1,1,2,2024-12-26,62321,133,0,4424517087047
19.0,1,1,2,2025-04-13,62322,133,0,4682226359365
17.0,1,2,2,2024-02-22,62323,133,0,1071846175148
15.0,0,3,2,2024-03-04,62324,133,0,7603968403210
12.0,1,1,2,2024-01-29,62325,133,0,3563492149397
13.0,1,1,2,2024-12-21,62326,133,0,8613698081636
14.0,0,1,2,2024-03-01,62327,133,0,1510559399100
13.0,0,3,2,2024-02-17,62328,133,0,8597964012025
15.0,1,3,2,2023-10-18,62329,133,0,5479725819883
15.0,1,1,2,2023-07-22,62330,133,0,8114144685934
11.0,1,1,2,2025-01-31,62331,133,0,7785089582123
19.0,1,3,2,2023-09-07,62332,133,0,7605146342710
16.0,1,1,2,2023-12-14,62333,133,0,6218055309239
10.0,0,2,2,2025-01-07,62334,133,1,9067559310295
11.0,1,1,2,2024-04-07,62335,133,0,7641907017171
13.0,0,3,2,2023-11-05,62336,133,0,9004194967952
10.0,0,2,2,2024-08-30,62337,133,1,3583140813780
11.0,0,3,2,2024-10-01,62338,133,0,8704026020507
11.0,0,3,2,2024-03-15,62339,133,0,5610141845346
19.0,1,2,2,2024-10-23,62340,133,0,7182343455581
11.0,0,2,2,2023-11-28,62341,133,1,2105422095204
16.0,0,3,2,2024-04-13,62342,133,0,2141623599796
15.0,0,3,2,2023-09-27,62343,133,0,3603274205946
10.0,0,1,2,2025-04-23,62344,133,0,4654749584534
6.0,0,3,1,2023-10-26,62345,133,0,1194659805837
5.0,0,2,1,2024-09-06,62346,133,0,7448420208953
9.5,0,3,3,2023-12-08,62347,133,0,8331126788367
8.5,0,1,3,2023-11-20,62348,133,1,3762047867693
7.0,1,3,1,2023-07-12,62349,133,0,2776567983453
6.0,0,3,3,2023-08-17,62350,133,0,2698041045968
8.5,0,2,3,2024-06-25,62351,133,0,6580069236509
6.0,0,1,1,2024-12-21,62352,133,0,3292392228749
9.0,0,3,3,2023-06-02,62353,133,0,7727398613764
10.0,0,3,3,2023-06-05,62354,133,1,6174524263705
9.5,0,1,3,2024-08-23,62355,133,0,7145516655226
8.5,1,1,3,2024-06-09,62356,133,0,7278229196603
9.5,1,3,3,2025-02-03,62357,133,0,2874060356736
8.0,0,1,3,2023-12-16,62358,133,0,1292917140103
9.5,0,3,1,2023-08-20,62359,133,1,7181946322122
6.5,0,3,1,2024-01-17,62360,133,0,6466827974074
9.0,0,2,3,2023-06-30,62361,133,1,6748094081183
8.0,1,1,1,2024-07-20,62362,133,0,4573972029029
6.5,0,1,1,2023-09-05,62363,133,0,1454169953632
6.5,0,2,1,2025-01-03,62364,133,0,5201406307434
8.0,0,2,1,2023-11-13,62365,133,0,8229080949632
8.5,0,3,1,2025-04-19,62366,133,1,5737679220331
8.0,0,1,1,2024-08-29,62367,133,1,9644278450060
6.0,0,2,1,2023-07-29,62368,133,1,2318904550194
9.5,0,1,3,2024-12-20,62369,133,0,7126891342099
6.0,0,1,3,2024-11-26,62370,133,0,3977348342024
6.0,1,3,3,2024-10-22,62371,133,0,6781008560410
9.5,1,1,1,2023-11-09,62372,133,0,4249917372391
5.5,1,1,3,2024-11-15,62373,133,0,3342803507228
8.0,1,3,1,2024-05-20,62374,133,0,8354723852757
10.0,0,2,1,2024-08-28,62375,133,0,4408404997349
7.5,1,1,1,2024-09-16,62376,133,0,2934915677138
9.0,1,3,1,2023-06-07,62377,133,0,8098651880735
7.0,1,2,3,2023-06-03,62378,133,0,9222360762133
5.5,0,3,1,2024-04-12,62379,133,0,5378488628997
6.5,1,3,1,2024-09-21,62380,133,0,7207684118801
8.5,0,1,3,2024-11-12,62381,133,0,1715003432915
5.0,0,3,3,2024-10-10,62382,133,0,6657600361759
5.0,0,1,3,2024-06-12,62383,133,0,7509201265232
5.0,1,2,3,2023-06-03,62384,133,0,5357730267841
8.0,0,2,1,2023-09-18,62385,133,1,9586329121064
9.0,1,3,3,2023-07-02,62386,133,0,5063547665006
6.5,0,3,3,2025-04-02,62387,133,0,1330704588407
6.0,0,1,1,2023-09-04,62388,133,0,7489088736811
5.5,0,2,3,2023-08-22,62389,133,0,1299412590703
7.5,0,1,3,2024-06-25,62390,133,0,6610519827179
9.0,0,3,3,2025-02-23,62391,133,0,2964278979343
7.0,1,2,1,2024-10-01,62392,133,0,4711927236265
10.0,0,3,3,2024-12-01,62393,133,0,9695920169879
6.0,1,2,1,2024-02-08,62394,133,0,5592666664090
8.5,0,2,1,2023-05-30,62395,133,0,8514214314472
6.0,0,3,1,2023-09-13,62396,133,0,5574371782327
6.5,1,1,1,2023-12-24,62397,133,0,7651850168857
8.5,1,2,1,2025-01-11,62398,133,0,9788811838842
7.0,0,2,3,2024-06-09,62399,133,1,9161649542146
5.0,0,2,3,2024-04-14,62400,133,0,1666402954094
7.5,1,3,3,2024-09-15,62401,133,0,5406262451557
7.5,1,3,1,2025-05-09,62402,133,0,7429250887058
5.0,0,1,3,2025-04-26,62403,133,0,6956478718173
8.0,1,2,3,2024-01-10,62404,133,0,1318923700309
8.0,1,2,1,2025-01-07,62405,133,0,3083839402239
8.5,1,3,3,2025-02-27,62406,133,0,1867396612816
9.0,1,3,3,2024-08-09,62407,133,0,7710289312082
6.5,0,2,1,2024-08-27,62408,133,0,4537912493303
6.0,1,2,1,2023-11-29,62409,133,0,5499244146845
5.0,0,3,3,2023-08-10,62410,133,0,3978671633636
5.5,1,2,3,2023-06-20,62411,133,0,8397429414290
7.0,0,2,3,2024-12-24,62412,133,0,8946137100730
6.0,1,2,3,2024-04-29,62413,133,0,4715022826660
10.0,1,1,3,2024-03-15,62414,133,0,4741245355490
6.0,1,2,1,2024-06-07,62415,133,0,3015586733580
7.0,1,1,1,2024-06-20,62416,133,0,2776435906721
7.0,0,1,1,2024-09-25,62417,133,0,5481335860210
9.5,1,3,1,2023-06-07,62418,133,0,4236635434657
10.0,1,1,3,2023-06-16,62419,133,0,5955764609424
7.0,1,2,1,2025-04-21,62420,133,0,4005426567622
9.0,1,3,3,2023-11-16,62421,133,0,8431855071071
5.0,0,2,1,2023-12-25,62422,133,1,5659742258559
9.5,0,1,1,2024-08-17,62423,133,0,6153244764648
5.0,1,1,3,2024-09-12,62424,133,0,9058452926722
8.5,1,2,1,2024-10-03,62425,133,0,3499096844658
10.0,0,2,3,2023-09-20,62426,133,0,1705651538360
9.5,0,1,3,2024-01-14,62427,133,0,7904924864081
9.0,1,2,3,2024-08-06,62428,133,0,3915599022064
7.5,1,1,3,2024-12-17,62429,133,0,5519360743589
